State,State,Year,Crime Types
4158,Guanajuato,2016,Robo
4159,Guanajuato,2016,Robo
4160,Guanajuato,2016,Robo
4161,Guanajuato,2016,Robo
4162,Guanajuato,2016,Robo
4163,Guanajuato,2016,Robo
4164,Guanajuato,2016,Robo
4165,Guanajuato,2016,Robo
4166,Guanajuato,2016,Robo
4167,Guanajuato,2016,Robo
4168,Guanajuato,2016,Robo
4169,Guanajuato,2016,Robo
4170,Guanajuato,2016,Robo
4171,Guanajuato,2016,Robo
4172,Guanajuato,2016,Robo
4173,Guanajuato,2016,Robo
4174,Guanajuato,2016,Robo
4175,Guanajuato,2016,Robo
4176,Guanajuato,2016,Robo
4177,Guanajuato,2016,Robo
4178,Guanajuato,2016,Robo
4179,Guanajuato,2016,Robo
4180,Guanajuato,2016,Robo
4181,Guanajuato,2016,Robo
4182,Guanajuato,2016,Robo
4183,Guanajuato,2016,Robo
4184,Guanajuato,2016,Robo
4185,Guanajuato,2016,Robo
4186,Guanajuato,2016,Robo
4187,Guanajuato,2016,Robo
4188,Guanajuato,2016,Robo
4189,Guanajuato,2016,Robo
4190,Guanajuato,2016,Robo
4191,Guanajuato,2016,Fraude
4192,Guanajuato,2016,Abuso de confianza
4193,Guanajuato,2016,Extorsión
4194,Guanajuato,2016,Daño a la propiedad
4195,Guanajuato,2016,Despojo
4196,Guanajuato,2016,Otros delitos contra el patrimonio
4197,Guanajuato,2016,Violencia familiar
4198,Guanajuato,2016,Violencia de género en todas sus modalidades distinta a la violencia familiar
4199,Guanajuato,2016,Incumplimiento de obligaciones de asistencia familiar
4200,Guanajuato,2016,Otros delitos contra la familia
4201,Guanajuato,2016,Corrupción de menores
4202,Guanajuato,2016,Trata de personas
4203,Guanajuato,2016,Otros delitos contra la sociedad
4204,Guanajuato,2016,Narcomenudeo
4205,Guanajuato,2016,Amenazas
4206,Guanajuato,2016,Allanamiento de morada
4207,Guanajuato,2016,Evasión de presos
4208,Guanajuato,2016,Falsedad
4209,Guanajuato,2016,Falsificación
4210,Guanajuato,2016,Contra el medio ambiente
4211,Guanajuato,2016,Delitos cometidos por servidores públicos
4212,Guanajuato,2016,Electorales
4213,Guanajuato,2016,Otros delitos del Fuero Común
4214,Guerrero,2016,Homicidio
4215,Guerrero,2016,Homicidio
4216,Guerrero,2016,Homicidio
4217,Guerrero,2016,Homicidio
4218,Guerrero,2016,Homicidio
4219,Guerrero,2016,Homicidio
4220,Guerrero,2016,Homicidio
4221,Guerrero,2016,Homicidio
4222,Guerrero,2016,Homicidio
4223,Guerrero,2016,Lesiones
4224,Guerrero,2016,Lesiones
4225,Guerrero,2016,Lesiones
4226,Guerrero,2016,Lesiones
4227,Guerrero,2016,Lesiones
4228,Guerrero,2016,Lesiones
4229,Guerrero,2016,Lesiones
4230,Guerrero,2016,Lesiones
4231,Guerrero,2016,Lesiones
4232,Guerrero,2016,Feminicidio
4233,Guerrero,2016,Feminicidio
4234,Guerrero,2016,Feminicidio
4235,Guerrero,2016,Feminicidio
4236,Guerrero,2016,Aborto
4237,Guerrero,2016,Otros delitos que atentan contra la vida y la integridad corporal
4238,Guerrero,2016,Secuestro
4239,Guerrero,2016,Secuestro
4240,Guerrero,2016,Secuestro
4241,Guerrero,2016,Secuestro
4242,Guerrero,2016,Secuestro
4243,Guerrero,2016,Tráfico de menores
4244,Guerrero,2016,Rapto
4245,Guerrero,2016,Otros delitos que atentan contra la libertad personal
4246,Guerrero,2016,Abuso sexual
4247,Guerrero,2016,Acoso sexual
4248,Guerrero,2016,Hostigamiento sexual
4249,Guerrero,2016,Violación simple
4250,Guerrero,2016,Violación equiparada
4251,Guerrero,2016,Incesto
4252,Guerrero,2016,Otros delitos que atentan contra la libertad y la seguridad sexual
4253,Guerrero,2016,Robo
4254,Guerrero,2016,Robo
4255,Guerrero,2016,Robo
4256,Guerrero,2016,Robo
4257,Guerrero,2016,Robo
4258,Guerrero,2016,Robo
4259,Guerrero,2016,Robo
4260,Guerrero,2016,Robo
4261,Guerrero,2016,Robo
4262,Guerrero,2016,Robo
4263,Guerrero,2016,Robo
4264,Guerrero,2016,Robo
4265,Guerrero,2016,Robo
4266,Guerrero,2016,Robo
4267,Guerrero,2016,Robo
4268,Guerrero,2016,Robo
4269,Guerrero,2016,Robo
4270,Guerrero,2016,Robo
4271,Guerrero,2016,Robo
4272,Guerrero,2016,Robo
4273,Guerrero,2016,Robo
4274,Guerrero,2016,Robo
4275,Guerrero,2016,Robo
4276,Guerrero,2016,Robo
4277,Guerrero,2016,Robo
4278,Guerrero,2016,Robo
4279,Guerrero,2016,Robo
4280,Guerrero,2016,Robo
4281,Guerrero,2016,Robo
4282,Guerrero,2016,Robo
4283,Guerrero,2016,Robo
4284,Guerrero,2016,Robo
4285,Guerrero,2016,Robo
4286,Guerrero,2016,Robo
4287,Guerrero,2016,Robo
4288,Guerrero,2016,Robo
4289,Guerrero,2016,Fraude
4290,Guerrero,2016,Abuso de confianza
4291,Guerrero,2016,Extorsión
4292,Guerrero,2016,Daño a la propiedad
4293,Guerrero,2016,Despojo
4294,Guerrero,2016,Otros delitos contra el patrimonio
4295,Guerrero,2016,Violencia familiar
4296,Guerrero,2016,Violencia de género en todas sus modalidades distinta a la violencia familiar
4297,Guerrero,2016,Incumplimiento de obligaciones de asistencia familiar
4298,Guerrero,2016,Otros delitos contra la familia
4299,Guerrero,2016,Corrupción de menores
4300,Guerrero,2016,Trata de personas
4301,Guerrero,2016,Otros delitos contra la sociedad
4302,Guerrero,2016,Narcomenudeo
4303,Guerrero,2016,Amenazas
4304,Guerrero,2016,Allanamiento de morada
4305,Guerrero,2016,Evasión de presos
4306,Guerrero,2016,Falsedad
4307,Guerrero,2016,Falsificación
4308,Guerrero,2016,Contra el medio ambiente
4309,Guerrero,2016,Delitos cometidos por servidores públicos
4310,Guerrero,2016,Electorales
4311,Guerrero,2016,Otros delitos del Fuero Común
4312,Hidalgo,2016,Homicidio
4313,Hidalgo,2016,Homicidio
4314,Hidalgo,2016,Homicidio
4315,Hidalgo,2016,Homicidio
4316,Hidalgo,2016,Homicidio
4317,Hidalgo,2016,Homicidio
4318,Hidalgo,2016,Homicidio
4319,Hidalgo,2016,Homicidio
4320,Hidalgo,2016,Homicidio
4321,Hidalgo,2016,Lesiones
4322,Hidalgo,2016,Lesiones
4323,Hidalgo,2016,Lesiones
4324,Hidalgo,2016,Lesiones
4325,Hidalgo,2016,Lesiones
4326,Hidalgo,2016,Lesiones
4327,Hidalgo,2016,Lesiones
4328,Hidalgo,2016,Lesiones
4329,Hidalgo,2016,Lesiones
4330,Hidalgo,2016,Feminicidio
4331,Hidalgo,2016,Feminicidio
4332,Hidalgo,2016,Feminicidio
4333,Hidalgo,2016,Feminicidio
4334,Hidalgo,2016,Aborto
4335,Hidalgo,2016,Otros delitos que atentan contra la vida y la integridad corporal
4336,Hidalgo,2016,Secuestro
4337,Hidalgo,2016,Secuestro
4338,Hidalgo,2016,Secuestro
4339,Hidalgo,2016,Secuestro
4340,Hidalgo,2016,Secuestro
4341,Hidalgo,2016,Tráfico de menores
4342,Hidalgo,2016,Rapto
4343,Hidalgo,2016,Otros delitos que atentan contra la libertad personal
4344,Hidalgo,2016,Abuso sexual
4345,Hidalgo,2016,Acoso sexual
4346,Hidalgo,2016,Hostigamiento sexual
4347,Hidalgo,2016,Violación simple
4348,Hidalgo,2016,Violación equiparada
4349,Hidalgo,2016,Incesto
4350,Hidalgo,2016,Otros delitos que atentan contra la libertad y la seguridad sexual
4351,Hidalgo,2016,Robo
4352,Hidalgo,2016,Robo
4353,Hidalgo,2016,Robo
4354,Hidalgo,2016,Robo
4355,Hidalgo,2016,Robo
4356,Hidalgo,2016,Robo
4357,Hidalgo,2016,Robo
4358,Hidalgo,2016,Robo
4359,Hidalgo,2016,Robo
4360,Hidalgo,2016,Robo
4361,Hidalgo,2016,Robo
4362,Hidalgo,2016,Robo
4363,Hidalgo,2016,Robo
4364,Hidalgo,2016,Robo
4365,Hidalgo,2016,Robo
4366,Hidalgo,2016,Robo
4367,Hidalgo,2016,Robo
4368,Hidalgo,2016,Robo
4369,Hidalgo,2016,Robo
4370,Hidalgo,2016,Robo
4371,Hidalgo,2016,Robo
4372,Hidalgo,2016,Robo
4373,Hidalgo,2016,Robo
4374,Hidalgo,2016,Robo
4375,Hidalgo,2016,Robo
4376,Hidalgo,2016,Robo
4377,Hidalgo,2016,Robo
4378,Hidalgo,2016,Robo
4379,Hidalgo,2016,Robo
4380,Hidalgo,2016,Robo
4381,Hidalgo,2016,Robo
4382,Hidalgo,2016,Robo
4383,Hidalgo,2016,Robo
4384,Hidalgo,2016,Robo
4385,Hidalgo,2016,Robo
4386,Hidalgo,2016,Robo
4387,Hidalgo,2016,Fraude
4388,Hidalgo,2016,Abuso de confianza
4389,Hidalgo,2016,Extorsión
4390,Hidalgo,2016,Daño a la propiedad
4391,Hidalgo,2016,Despojo
4392,Hidalgo,2016,Otros delitos contra el patrimonio
4393,Hidalgo,2016,Violencia familiar
4394,Hidalgo,2016,Violencia de género en todas sus modalidades distinta a la violencia familiar
4395,Hidalgo,2016,Incumplimiento de obligaciones de asistencia familiar
4396,Hidalgo,2016,Otros delitos contra la familia
4397,Hidalgo,2016,Corrupción de menores
4398,Hidalgo,2016,Trata de personas
4399,Hidalgo,2016,Otros delitos contra la sociedad
4400,Hidalgo,2016,Narcomenudeo
4401,Hidalgo,2016,Amenazas
4402,Hidalgo,2016,Allanamiento de morada
4403,Hidalgo,2016,Evasión de presos
4404,Hidalgo,2016,Falsedad
4405,Hidalgo,2016,Falsificación
4406,Hidalgo,2016,Contra el medio ambiente
4407,Hidalgo,2016,Delitos cometidos por servidores públicos
4408,Hidalgo,2016,Electorales
4409,Hidalgo,2016,Otros delitos del Fuero Común
4410,Jalisco,2016,Homicidio
4411,Jalisco,2016,Homicidio
4412,Jalisco,2016,Homicidio
4413,Jalisco,2016,Homicidio
4414,Jalisco,2016,Homicidio
4415,Jalisco,2016,Homicidio
4416,Jalisco,2016,Homicidio
4417,Jalisco,2016,Homicidio
4418,Jalisco,2016,Homicidio
4419,Jalisco,2016,Lesiones
4420,Jalisco,2016,Lesiones
4421,Jalisco,2016,Lesiones
4422,Jalisco,2016,Lesiones
4423,Jalisco,2016,Lesiones
4424,Jalisco,2016,Lesiones
4425,Jalisco,2016,Lesiones
4426,Jalisco,2016,Lesiones
4427,Jalisco,2016,Lesiones
4428,Jalisco,2016,Feminicidio
4429,Jalisco,2016,Feminicidio
4430,Jalisco,2016,Feminicidio
4431,Jalisco,2016,Feminicidio
4432,Jalisco,2016,Aborto
4433,Jalisco,2016,Otros delitos que atentan contra la vida y la integridad corporal
4434,Jalisco,2016,Secuestro
4435,Jalisco,2016,Secuestro
4436,Jalisco,2016,Secuestro
4437,Jalisco,2016,Secuestro
4438,Jalisco,2016,Secuestro
4439,Jalisco,2016,Tráfico de menores
4440,Jalisco,2016,Rapto
4441,Jalisco,2016,Otros delitos que atentan contra la libertad personal
4442,Jalisco,2016,Abuso sexual
4443,Jalisco,2016,Acoso sexual
4444,Jalisco,2016,Hostigamiento sexual
4445,Jalisco,2016,Violación simple
4446,Jalisco,2016,Violación equiparada
4447,Jalisco,2016,Incesto
4448,Jalisco,2016,Otros delitos que atentan contra la libertad y la seguridad sexual
4449,Jalisco,2016,Robo
4450,Jalisco,2016,Robo
4451,Jalisco,2016,Robo
4452,Jalisco,2016,Robo
4453,Jalisco,2016,Robo
4454,Jalisco,2016,Robo
4455,Jalisco,2016,Robo
4456,Jalisco,2016,Robo
4457,Jalisco,2016,Robo
4458,Jalisco,2016,Robo
4459,Jalisco,2016,Robo
4460,Jalisco,2016,Robo
4461,Jalisco,2016,Robo
4462,Jalisco,2016,Robo
4463,Jalisco,2016,Robo
4464,Jalisco,2016,Robo
4465,Jalisco,2016,Robo
4466,Jalisco,2016,Robo
4467,Jalisco,2016,Robo
4468,Jalisco,2016,Robo
4469,Jalisco,2016,Robo
4470,Jalisco,2016,Robo
4471,Jalisco,2016,Robo
4472,Jalisco,2016,Robo
4473,Jalisco,2016,Robo
4474,Jalisco,2016,Robo
4475,Jalisco,2016,Robo
4476,Jalisco,2016,Robo
4477,Jalisco,2016,Robo
4478,Jalisco,2016,Robo
4479,Jalisco,2016,Robo
4480,Jalisco,2016,Robo
4481,Jalisco,2016,Robo
4482,Jalisco,2016,Robo
4483,Jalisco,2016,Robo
4484,Jalisco,2016,Robo
4485,Jalisco,2016,Fraude
4486,Jalisco,2016,Abuso de confianza
4487,Jalisco,2016,Extorsión
4488,Jalisco,2016,Daño a la propiedad
4489,Jalisco,2016,Despojo
4490,Jalisco,2016,Otros delitos contra el patrimonio
4491,Jalisco,2016,Violencia familiar
4492,Jalisco,2016,Violencia de género en todas sus modalidades distinta a la violencia familiar
4493,Jalisco,2016,Incumplimiento de obligaciones de asistencia familiar
4494,Jalisco,2016,Otros delitos contra la familia
4495,Jalisco,2016,Corrupción de menores
4496,Jalisco,2016,Trata de personas
4497,Jalisco,2016,Otros delitos contra la sociedad
4498,Jalisco,2016,Narcomenudeo
4499,Jalisco,2016,Amenazas
4500,Jalisco,2016,Allanamiento de morada
4501,Jalisco,2016,Evasión de presos
4502,Jalisco,2016,Falsedad
4503,Jalisco,2016,Falsificación
4504,Jalisco,2016,Contra el medio ambiente
4505,Jalisco,2016,Delitos cometidos por servidores públicos
4506,Jalisco,2016,Electorales
4507,Jalisco,2016,Otros delitos del Fuero Común
4508,México,2016,Homicidio
4509,México,2016,Homicidio
4510,México,2016,Homicidio
4511,México,2016,Homicidio
4512,México,2016,Homicidio
4513,México,2016,Homicidio
4514,México,2016,Homicidio
4515,México,2016,Homicidio
4516,México,2016,Homicidio
4517,México,2016,Lesiones
4518,México,2016,Lesiones
4519,México,2016,Lesiones
4520,México,2016,Lesiones
4521,México,2016,Lesiones
4522,México,2016,Lesiones
4523,México,2016,Lesiones
4524,México,2016,Lesiones
4525,México,2016,Lesiones
4526,México,2016,Feminicidio
4527,México,2016,Feminicidio
4528,México,2016,Feminicidio
4529,México,2016,Feminicidio
4530,México,2016,Aborto
4531,México,2016,Otros delitos que atentan contra la vida y la integridad corporal
4532,México,2016,Secuestro
4533,México,2016,Secuestro
4534,México,2016,Secuestro
4535,México,2016,Secuestro
4536,México,2016,Secuestro
4537,México,2016,Tráfico de menores
4538,México,2016,Rapto
4539,México,2016,Otros delitos que atentan contra la libertad personal
4540,México,2016,Abuso sexual
4541,México,2016,Acoso sexual
4542,México,2016,Hostigamiento sexual
4543,México,2016,Violación simple
4544,México,2016,Violación equiparada
4545,México,2016,Incesto
4546,México,2016,Otros delitos que atentan contra la libertad y la seguridad sexual
4547,México,2016,Robo
4548,México,2016,Robo
4549,México,2016,Robo
4550,México,2016,Robo
4551,México,2016,Robo
4552,México,2016,Robo
4553,México,2016,Robo
4554,México,2016,Robo
4555,México,2016,Robo
4556,México,2016,Robo
4557,México,2016,Robo
4558,México,2016,Robo
4559,México,2016,Robo
4560,México,2016,Robo
4561,México,2016,Robo
4562,México,2016,Robo
4563,México,2016,Robo
4564,México,2016,Robo
4565,México,2016,Robo
4566,México,2016,Robo
4567,México,2016,Robo
4568,México,2016,Robo
4569,México,2016,Robo
4570,México,2016,Robo
4571,México,2016,Robo
4572,México,2016,Robo
4573,México,2016,Robo
4574,México,2016,Robo
4575,México,2016,Robo
4576,México,2016,Robo
4577,México,2016,Robo
4578,México,2016,Robo
4579,México,2016,Robo
4580,México,2016,Robo
4581,México,2016,Robo
4582,México,2016,Robo
4583,México,2016,Fraude
4584,México,2016,Abuso de confianza
4585,México,2016,Extorsión
4586,México,2016,Daño a la propiedad
4587,México,2016,Despojo
4588,México,2016,Otros delitos contra el patrimonio
4589,México,2016,Violencia familiar
4590,México,2016,Violencia de género en todas sus modalidades distinta a la violencia familiar
4591,México,2016,Incumplimiento de obligaciones de asistencia familiar
4592,México,2016,Otros delitos contra la familia
4593,México,2016,Corrupción de menores
4594,México,2016,Trata de personas
4595,México,2016,Otros delitos contra la sociedad
4596,México,2016,Narcomenudeo
4597,México,2016,Amenazas
4598,México,2016,Allanamiento de morada
4599,México,2016,Evasión de presos
4600,México,2016,Falsedad
4601,México,2016,Falsificación
4602,México,2016,Contra el medio ambiente
4603,México,2016,Delitos cometidos por servidores públicos
4604,México,2016,Electorales
4605,México,2016,Otros delitos del Fuero Común
4606,Michoacán de Ocampo,2016,Homicidio
4607,Michoacán de Ocampo,2016,Homicidio
4608,Michoacán de Ocampo,2016,Homicidio
4609,Michoacán de Ocampo,2016,Homicidio
4610,Michoacán de Ocampo,2016,Homicidio
4611,Michoacán de Ocampo,2016,Homicidio
4612,Michoacán de Ocampo,2016,Homicidio
4613,Michoacán de Ocampo,2016,Homicidio
4614,Michoacán de Ocampo,2016,Homicidio
4615,Michoacán de Ocampo,2016,Lesiones
4616,Michoacán de Ocampo,2016,Lesiones
4617,Michoacán de Ocampo,2016,Lesiones
4618,Michoacán de Ocampo,2016,Lesiones
4619,Michoacán de Ocampo,2016,Lesiones
4620,Michoacán de Ocampo,2016,Lesiones
4621,Michoacán de Ocampo,2016,Lesiones
4622,Michoacán de Ocampo,2016,Lesiones
4623,Michoacán de Ocampo,2016,Lesiones
4624,Michoacán de Ocampo,2016,Feminicidio
4625,Michoacán de Ocampo,2016,Feminicidio
4626,Michoacán de Ocampo,2016,Feminicidio
4627,Michoacán de Ocampo,2016,Feminicidio
4628,Michoacán de Ocampo,2016,Aborto
4629,Michoacán de Ocampo,2016,Otros delitos que atentan contra la vida y la integridad corporal
4630,Michoacán de Ocampo,2016,Secuestro
4631,Michoacán de Ocampo,2016,Secuestro
4632,Michoacán de Ocampo,2016,Secuestro
4633,Michoacán de Ocampo,2016,Secuestro
4634,Michoacán de Ocampo,2016,Secuestro
4635,Michoacán de Ocampo,2016,Tráfico de menores
4636,Michoacán de Ocampo,2016,Rapto
4637,Michoacán de Ocampo,2016,Otros delitos que atentan contra la libertad personal
4638,Michoacán de Ocampo,2016,Abuso sexual
4639,Michoacán de Ocampo,2016,Acoso sexual
4640,Michoacán de Ocampo,2016,Hostigamiento sexual
4641,Michoacán de Ocampo,2016,Violación simple
4642,Michoacán de Ocampo,2016,Violación equiparada
4643,Michoacán de Ocampo,2016,Incesto
4644,Michoacán de Ocampo,2016,Otros delitos que atentan contra la libertad y la seguridad sexual
4645,Michoacán de Ocampo,2016,Robo
4646,Michoacán de Ocampo,2016,Robo
4647,Michoacán de Ocampo,2016,Robo
4648,Michoacán de Ocampo,2016,Robo
4649,Michoacán de Ocampo,2016,Robo
4650,Michoacán de Ocampo,2016,Robo
4651,Michoacán de Ocampo,2016,Robo
4652,Michoacán de Ocampo,2016,Robo
4653,Michoacán de Ocampo,2016,Robo
4654,Michoacán de Ocampo,2016,Robo
4655,Michoacán de Ocampo,2016,Robo
4656,Michoacán de Ocampo,2016,Robo
4657,Michoacán de Ocampo,2016,Robo
4658,Michoacán de Ocampo,2016,Robo
4659,Michoacán de Ocampo,2016,Robo
4660,Michoacán de Ocampo,2016,Robo
4661,Michoacán de Ocampo,2016,Robo
4662,Michoacán de Ocampo,2016,Robo
4663,Michoacán de Ocampo,2016,Robo
4664,Michoacán de Ocampo,2016,Robo
4665,Michoacán de Ocampo,2016,Robo
4666,Michoacán de Ocampo,2016,Robo
4667,Michoacán de Ocampo,2016,Robo
4668,Michoacán de Ocampo,2016,Robo
4669,Michoacán de Ocampo,2016,Robo
4670,Michoacán de Ocampo,2016,Robo
4671,Michoacán de Ocampo,2016,Robo
4672,Michoacán de Ocampo,2016,Robo
4673,Michoacán de Ocampo,2016,Robo
4674,Michoacán de Ocampo,2016,Robo
4675,Michoacán de Ocampo,2016,Robo
4676,Michoacán de Ocampo,2016,Robo
4677,Michoacán de Ocampo,2016,Robo
4678,Michoacán de Ocampo,2016,Robo
4679,Michoacán de Ocampo,2016,Robo
4680,Michoacán de Ocampo,2016,Robo
4681,Michoacán de Ocampo,2016,Fraude
4682,Michoacán de Ocampo,2016,Abuso de confianza
4683,Michoacán de Ocampo,2016,Extorsión
4684,Michoacán de Ocampo,2016,Daño a la propiedad
4685,Michoacán de Ocampo,2016,Despojo
4686,Michoacán de Ocampo,2016,Otros delitos contra el patrimonio
4687,Michoacán de Ocampo,2016,Violencia familiar
4688,Michoacán de Ocampo,2016,Violencia de género en todas sus modalidades distinta a la violencia familiar
4689,Michoacán de Ocampo,2016,Incumplimiento de obligaciones de asistencia familiar
4690,Michoacán de Ocampo,2016,Otros delitos contra la familia
4691,Michoacán de Ocampo,2016,Corrupción de menores
4692,Michoacán de Ocampo,2016,Trata de personas
4693,Michoacán de Ocampo,2016,Otros delitos contra la sociedad
4694,Michoacán de Ocampo,2016,Narcomenudeo
4695,Michoacán de Ocampo,2016,Amenazas
4696,Michoacán de Ocampo,2016,Allanamiento de morada
4697,Michoacán de Ocampo,2016,Evasión de presos
4698,Michoacán de Ocampo,2016,Falsedad
4699,Michoacán de Ocampo,2016,Falsificación
4700,Michoacán de Ocampo,2016,Contra el medio ambiente
4701,Michoacán de Ocampo,2016,Delitos cometidos por servidores públicos
4702,Michoacán de Ocampo,2016,Electorales
4703,Michoacán de Ocampo,2016,Otros delitos del Fuero Común
4704,Morelos,2016,Homicidio
4705,Morelos,2016,Homicidio
4706,Morelos,2016,Homicidio
4707,Morelos,2016,Homicidio
4708,Morelos,2016,Homicidio
4709,Morelos,2016,Homicidio
4710,Morelos,2016,Homicidio
4711,Morelos,2016,Homicidio
4712,Morelos,2016,Homicidio
4713,Morelos,2016,Lesiones
4714,Morelos,2016,Lesiones
4715,Morelos,2016,Lesiones
4716,Morelos,2016,Lesiones
4717,Morelos,2016,Lesiones
4718,Morelos,2016,Lesiones
4719,Morelos,2016,Lesiones
4720,Morelos,2016,Lesiones
4721,Morelos,2016,Lesiones
4722,Morelos,2016,Feminicidio
4723,Morelos,2016,Feminicidio
4724,Morelos,2016,Feminicidio
4725,Morelos,2016,Feminicidio
4726,Morelos,2016,Aborto
4727,Morelos,2016,Otros delitos que atentan contra la vida y la integridad corporal
4728,Morelos,2016,Secuestro
4729,Morelos,2016,Secuestro
4730,Morelos,2016,Secuestro
4731,Morelos,2016,Secuestro
4732,Morelos,2016,Secuestro
4733,Morelos,2016,Tráfico de menores
4734,Morelos,2016,Rapto
4735,Morelos,2016,Otros delitos que atentan contra la libertad personal
4736,Morelos,2016,Abuso sexual
4737,Morelos,2016,Acoso sexual
4738,Morelos,2016,Hostigamiento sexual
4739,Morelos,2016,Violación simple
4740,Morelos,2016,Violación equiparada
4741,Morelos,2016,Incesto
4742,Morelos,2016,Otros delitos que atentan contra la libertad y la seguridad sexual
4743,Morelos,2016,Robo
4744,Morelos,2016,Robo
4745,Morelos,2016,Robo
4746,Morelos,2016,Robo
4747,Morelos,2016,Robo
4748,Morelos,2016,Robo
4749,Morelos,2016,Robo
